Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-07-21 07:31:05+00:00,1550020523073101827,Rocky Ebola the door,,0,0,0,799050175289364482,[]
2022-07-21 07:02:00+00:00,1550013205740769280,"📣 #DRC declared the end to an #Ebola outbreak that emerged a little over two months ago.  

#JNJ is dedicated to preventing outbreaks like this one. By working to strengthen local capabilities and prevention strategies, we can help halt Ebola outbreak before they occur. https://t.co/yN5brXJ7p9",,0,0,0,837860385663381504,[]
2022-07-21 06:41:29+00:00,1550008042774638595,"Crisis in the Red Zone: The Story of the Deadliest Ebola Outbreak in History, and of the Outbreaks to Come [L1MW2TR]

https://t.co/JPogTR7BEC",,0,0,0,1532878931401277440,[]
2022-07-21 06:29:01+00:00,1550004902084198402,"much talk about covid, omicron BA.5

human pox (monkeypox) Marburg 

virus MVD, Ebola, flu 🤧viruses etc

but the rabies virus is nastier than all

of them, a true mad zombie pathogen

w 100% fatality once symptoms start

https://t.co/Xz2zoeCPSs",,0,0,0,1016776383811506176,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-07-21 06:25:05+00:00,1550003915764092929,"Monkeypox Stirring Fresh Worries: After a deadly Ebola attack, followed by the dreaded COVID-19 onslaught, it was believed by not a few that there would soon surface another viral disease that would again be 

The post Monkeypox Stirring Fresh Worries… https://t.co/Cf4NzjuDHj https://t.co/ZKiYnaPxB2",,0,0,0,2335526499,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-07-21 06:10:26+00:00,1550000225720336384,"Signals from aliens, how wonderful...A war in Europe about to go nuclear, Covid, Ebola, MonkeyPOX, and a new Marburg virus breakout that cannot be treated, and now you invite f'n aliens to invade earth...next you will tell us Trump is definitely running for president in 2024.",,0,0,0,4211821343,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-07-21 06:01:40+00:00,1549998021450121217,just say that got me my spanish dictionary and i have cancer/covid/aids/sti/disease/ebola and say it baby these people kill,,0,0,0,1301574629153071104,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-07-21 05:48:10+00:00,1549994622193209344,"Wonderful...A war in Europe about to go nuclear, Covid, Ebola, MonkeyPOX, and now aMarburg virus breakout that cannot be treated...and now f'n alien invasion on the horizon...nest you will publish Trump is running for president in 2024",,0,0,0,4211821343,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': '45th US President, Donald Trump'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-07-21 05:29:54+00:00,1549990025714188288,"Ask yourself how they are going to achieve this? 
Because ebola, aids did not go as planned. Weather and pandemic scams will be a new thing. Food poisoning is taking too long. https://t.co/SpYbH8mTHF",,1,1,2,524344270,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-07-21 04:58:32+00:00,1549982134525431808,"https://t.co/50dqWjWUHX

Well that's a shame. I was holding out for Ebola or at the very least amoebic dysentery.",,0,0,0,1049163690082258945,[]
2022-07-21 04:12:17+00:00,1549970493855367168,We got invited onto a podcast that mostly covers just mainstream horror and they made the mistake of letting us pick a theme and I'm heavily contemplating Ebola Syndrome/The Untold Story/Dr. Lamb triple feature.,,0,1,3,1391650050028228609,[]
