Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-11-24 13:57:07+00:00,1595778543996309507,"This is an interesting take for a young man I'm sure has traveled the world. You sound to be fortunate to have a robust immune system. Not all are that lucky, but we deserve life as much as you. Have you been exposed to polio or ebola? Old age WILL come for you ;) https://t.co/2tX83F2uDS",,0,0,0,235353292,[]
2022-11-24 13:52:47+00:00,1595777452626046978,"With effect from today, health workers in Mubende Ebola treatment Unit are threatening to strike over their unpaid allowances.

Details: https://t.co/eXdm2oTTpJ
#MonitorUpdates",,0,0,5,35697740,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1286383048053805056', 'name': 'Africa'}}]"
2022-11-24 13:51:02+00:00,1595777011255058439,Game Connect Africa Jinja Uganda together with the VHTS and leaders of Budondo and Budondo HCIV health workers on 20th . November. 2022 reached out to their Communities people in Budondo to educate them and create awareness among them about the Ebola disease in the nation. https://t.co/9fuAd1irG6,,0,0,0,1536722283812765696,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-11-24 13:47:05+00:00,1595776019352494080,UFS mathematician develops new concept to test Ebola waves – GlobeNewswire https://t.co/36gNYG3AAE,,0,0,0,3170426002,[]
2022-11-24 13:43:44+00:00,1595775176150769664,United fans want that cancer patient's job to be safe when he doesn't play this kid on the right wing even as a sub over that Ebola merchant,,0,0,0,1584036916562784256,[]
2022-11-24 13:25:00+00:00,1595770459802324992,"#Coronavirus, #SARS, Spanish flu, Ebola, #H1N1, #H5N1, #Chickenpox, #Influenza; stuck at home, in a #Quarantine, and bored out of your mind? Time for #SocialDistancing? Time to watch a few random #Horror and #HorrorAdjacent films!  https://t.co/A5tfUDwzv0",,0,0,0,1241905632,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-11-24 13:23:03+00:00,1595769969735778307,"The only time Uganda is visible on the world stage:
- corruption
- corruption &amp; human rights abuse
- human rights abuse &amp; corruption 
- Ebola outbreak

Watching this World Cup has made me realize that and it has sunk in deep. What plans does this government have for us exactly?",,0,0,0,2463282180,"[{'domain': {'id': '6', 'name': 'Sports Event'}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1304474187961044993', 'name': ""FIFA Men's World Cup""}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '40', 'name': 'Sports Series', 'description': 'A grouping of sports events or series, for example 2014 pre-season, a tournament, or round'}, 'entity': {'id': '1275806388367720450', 'name': '2022 FIFA World Cup'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697289971322880', 'name': 'Sports & Fitness Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to sports nutrition, athletic apparel, sports apps, fitness venues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '733756536430809088', 'name': 'Soccer'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847900493514891265', 'name': 'Sports', 'description': 'Sports'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '900740740468191232', 'name': 'Political issues', 'description': 'Political issues'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '978698162712952832', 'name': 'Political Corruption Worldwide', 'description': 'Conversation about corruption inside the political world.'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1286401121641103360', 'name': 'Sports events'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1304474187961044993', 'name': ""FIFA Men's World Cup""}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1436053202835689485', 'name': 'Events'}}]"
2022-11-24 13:21:49+00:00,1595769658317094915,The people we expect to contract the Ebola Virus Disease (EVD) are the mature people who're moving to places.  This is why I re-echo my appeal to the public to go for health check up.,,1,0,1,791763114,[]
2022-11-24 13:16:58+00:00,1595768440056225792,Dr Osim Patrick Ramadan explains the difference between Sudan virus disease vs Ebola Virus disease ⁦@WHO⁩ #EPIWIN webinar on Susan Ebolavirus. Watch live on the EPIWIN YouTube channel https://t.co/QvYJ7zcr1W,,0,0,0,206092315,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Real world events. '}, 'entity': {'id': '1466236020010016770', 'name': 'Ramadan'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1293615037932646400', 'name': 'YouTubers'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1466236020010016770', 'name': 'Ramadan'}}, {'domain': {'id': '165', 'name': 'Technology', 'description': 'for individual and types of technology, e.g., food technology, 3D printing'}, 'entity': {'id': '1196446161223028736', 'name': 'Social media'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10029382357', 'name': 'YouTube'}}]"
2022-11-24 13:06:46+00:00,1595765870730661888,"So why were you about to institute those STUPID lockdowns which cause thousands of deaths from other preventable causes? Now free the people of Mubende &amp; Kassanda from your medical tyranny 

Ebola now under control – Minister Aceng https://t.co/5lqREjMaHH",,3,0,10,1034165057343635463,[]
