Datetime,Tweet Id,original_text,geo,retweet_count,reply_count,like_count,author_id,context_annotations
2022-06-09 07:15:40+00:00,1534796353670365184,New technology may enable rapid diagnosis of Ebola virus - https://t.co/Wq7AXxOHEB https://t.co/TYqU6e6UcN #viral,,0,0,0,1493550057760571395,[]
2022-06-09 07:12:59+00:00,1534795678073114624,"Stop #coronavirus RT!

Call for the resignation of #Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇
✏
https://t.co/NkaCorRIb5

#coronaviruschina #Pndahugger

#coronachan #COVIDー19 #コロナちゃん #コロナウィルスちゃん #Ebola #ebolachan #エボラちゃん
https://t.co/NQLozAHV1E",,0,0,0,331916700,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-09 07:12:11+00:00,1534795477400424448,"Ebolavirus Infections (Ebola Hemorrhagic Fever) Drugs in Development by Stages, Target, MoA, RoA, Molecule Type and Key Players, 2022 Update https://t.co/0Jx70qoWJj #lifescience #medicaldevices #biotechnology",,0,0,0,1883393875,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '903303816698671104', 'name': 'Wellness and health', 'description': 'Wellness & Health'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847896837532995585', 'name': 'Biology', 'description': 'Biology'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '913153359594401792', 'name': 'Medical technology', 'description': 'Medical Technology'}}]"
2022-06-09 07:08:15+00:00,1534794488811507715,Rapid Ebola diagnosis may be possible with new technology https://t.co/5j8RJCKE3Z #sciencenews,,0,0,0,204833926,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '854692455005921281', 'name': 'Science', 'description': 'Science'}}]"
2022-06-09 07:02:18+00:00,1534792990086021120,George McInerney likes this: 👍Rapid Ebola diagnosis may be possible with new technology https://t.co/D0sp24JKIa,,0,0,0,861808531,[]
2022-06-09 06:41:35+00:00,1534787776604143616,Now ebola?,,0,0,0,1504327505498763266,[]
2022-06-09 06:10:00+00:00,1534779826585870341,Only 00s kids will remember Ebola .,,0,0,0,791701373071024128,[]
2022-06-09 05:51:08+00:00,1534775078264528896,Ebola are trending right now. why..,,0,0,0,1492220485945470982,[]
2022-06-09 05:35:36+00:00,1534771169114611712,People being offended by @rickygervais stand up #supernature perplex me. He's just as sarcastic about himself as he is about people being prejudiced and how our culture is sensitive. He called Ebola a flesh eating disease. He's obviously not serious. 🤣🤣🤣 #duh,,0,0,0,140704923,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808408167243620352', 'name': 'Ricky Gervais', 'description': 'Ricky Gervais'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '808408167243620352', 'name': 'Ricky Gervais', 'description': 'Ricky Gervais'}}]"
2022-06-09 05:17:40+00:00,1534766656521572352,There's a absence of Fanta amid the Ebola pandemic,,0,0,0,1307842037253918721,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-09 05:16:01+00:00,1534766243600818176,"Dr Mathew Lukuya was considered a hero as he fought against Ebola for the whole Uganda
Heros should not be selected  on a tribalistic basis-owek israel Mayengo #HeroesDay
#seetvsunrise https://t.co/M5TfMHfbKX https://t.co/wwprSmhXZ0",,0,0,1,1412399027497361411,[]
2022-06-09 04:54:41+00:00,1534760874359111682,This capsule vapor flavor tastes like corona strain killing my sense of smell and taste.. the flavor is like grim reaper drenched in battery acid. Literally the worst tasting thing I’ve ever known in my life. “Skunk splooge Ebola” flavor is my guess. https://t.co/fSWJAGU9cC,,1,0,1,3436931133,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-09 04:35:53+00:00,1534756141762113542,"Revisiting this now to add the detail: this is taken from the article ""Interpreting the Health, Social, and Political Dimensions of the Ebola Crisis in Guinea"" (Barry, c2017). https://t.co/UYW4GYnrE6",,0,1,1,3065711653,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-09 04:33:36+00:00,1534755568300310528,"What needs to happen to avert another virus-borne global tragedy? We ask the scientist who helped discover Ebola; a Nobel Laureate; and the man who first published COVID’s genetic code.

#COVID19 #COVID19Vic  https://t.co/251eImIVMc",,0,6,0,32201814,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1396989975799861249', 'name': 'COVID-19: News and updates for Victoria', 'description': 'Get all the latest updates on the COVID-19 situation in Victoria here. Visit https://www.coronavirus.vic.gov.au/ for more information.'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1451358585376575499', 'name': 'NZ roadmap'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1501325396532346886', 'name': 'AFL top commentary (do not delete)'}}]"
2022-06-09 03:50:44+00:00,1534744781372510210,A new study from researchers at Washington University School of Medicine in St. Louis and colleagues at other institutions details a new tool that can quickly identify the presence of Ebola virus in blood samples. The technology ha…https://t.co/u4ejJ5nbti https://t.co/AJL09dkPcw,,0,0,0,890812115526664192,[]
2022-06-09 03:47:10+00:00,1534743882109435905,"Our confused  foreigners have continued to make Virus &amp; spread them to Africa,middle East &amp; underdeveloped countries.THIS IS A TRUE SIGN OF ENEMITY🔥🔥 HIV&amp; AIDS,ebola, nodding disease,Family planning, COVID-19,Monkey pox,French fever NON of them was in AFRICA before! https://t.co/mNru456cyt",,2,0,5,1382431519038451713,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-09 03:28:29+00:00,1534739180638511104,Being forced to make a pop-up book summarizing a book about Ebola as my final project for Bio101. I had 4 weeks to do it and I have until 8am tomorrow morning to do another 6 pages out of 10 total. I cannot do this creative shit.,,0,0,0,1120748313899196416,[]
2022-06-09 03:02:12+00:00,1534732566753775616,"Spoke to 3 absolute legends on how to pandemic-proof the world: Peter Piot who discovered Ebola (and was part of the crack team that helped contain the first outbreak), @edwardcholmes who published the first COVID genome, and Nobel laureate @ProfPCDoherty 
https://t.co/Oy8oEJvfSY",,1,0,7,621832821,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-09 02:48:28+00:00,1534729111775481856,"If God existed, he'd give Gym Jordan Ebola out of spite. https://t.co/UOntIlhPWC",,0,0,0,1528767718211477506,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '989579035599515648', 'name': 'Jim Jordan', 'description': 'US Representative Jim Jordan (OH-04)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '989579035599515648', 'name': 'Jim Jordan', 'description': 'US Representative Jim Jordan (OH-04)'}}, {'domain': {'id': '162', 'name': 'Exercise & fitness', 'description': 'for types of exercises& fitness and moves, e.g., yoga, crunches, squats '}, 'entity': {'id': '872554146750017536', 'name': 'Exercises', 'description': 'Exercises'}}]"
2022-06-09 02:46:31+00:00,1534728621000122368,"Rapid Ebola diagnosis may be possible with new technology
#science
https://t.co/VEcncjKO5K",,0,0,1,1531967058547822594,[]
2022-06-09 02:37:00+00:00,1534726223707840512,Tom Brady the Potato died from Ebola in 500 BC.,,0,0,0,4893877534,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '768503359732985856', 'name': 'Tom Brady', 'description': 'Tom Brady'}}, {'domain': {'id': '60', 'name': 'Athlete', 'description': 'An athlete in the world, like Serena Williams or Lionel Messi'}, 'entity': {'id': '768503359732985856', 'name': 'Tom Brady', 'description': 'Tom Brady'}}]"
2022-06-09 02:23:51+00:00,1534722916532748291,"Ebola virus disease, is a serious and often fatal illness in humans and nonhuman primates caused by infection with one of six Ebola virus species, four of which can infect humans.

Take our accredited Ebola Nursing CE course and earn 2 ANCC contact hours. https://t.co/7ZbrP2yXLc",,0,0,1,896088355296993281,[]
2022-06-09 02:12:59+00:00,1534720179510210560,"Tedros, You're fired!
✒⬇
https://t.co/NkaCos8Ld5

#coronaviruschina #Pndahugger
#coronachan #corona_chan #コロナちゃん #コロナウイルスちゃん #WuhanVirus #武漢 #wuflu #Ebola #ebolachan #ebola_chan #WuhanCoronavirus #Wuhan #coronavirusoutbreak #coronavirus
https://t.co/GGhfZLo3Vw",,0,0,0,331916700,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-09 01:55:43+00:00,1534715837294075905,You can kill the Ebola virus before it enters your system by simply following these few steps. https://t.co/akmc2loxFD #Ebola PennNewsFile,,0,0,0,2824585513,[]
2022-06-09 01:44:05+00:00,1534712909418450944,"2005: The bird flu is going to kill us all!
2009: The swine flu is going to kill us all!
2014: Ebola is going to kill us all!
2021: Covid is going to kill us all!

The truth is that 𝙁𝙀𝘼𝙍 is a silent killer as it weakens your immune system. Escape from fear. Turn off your TV.",,5,0,21,1452688635564904459,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-09 01:40:25+00:00,1534711986864414723,"When people across the USA, Canada, Europe and Australia start bleeding out and dying from ebola, will that be enough for the Normies to figure out that it's a side effect from the deadly thingies that they stick into people's arms?",,4,1,8,1312105663229759488,[]
2022-06-09 01:19:46+00:00,1534706788087439360,Consumer protection of products... Safety!...tobacco...ebola in lettuce... Strollers... Cribs...GUNS!!!!!! https://t.co/JVumT1Pmo3,,0,0,0,1454364468347998208,[]
2022-06-09 00:40:43+00:00,1534696962267656192,"As the world spirals toward chaos, Amy Cooper fights to stop the evolution of a deadly virus. When her beliefs disagree with the Administration’s agenda, she is put on trial. #virus #ebola #coronavirus #religion #persecution Midnight Hour: https://t.co/DIojcTgmor",,0,0,0,767004298681065472,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-09 00:00:00+00:00,1534686716346368000,"#Monkeypox is recapitulating the stigma and structural inequity of HIV, Ebola, and other diseases https://t.co/ztoUjdmiGK via @statnews #healthcare",,0,0,0,1103013448659566592,[]
2022-06-08 23:53:16+00:00,1534685021050703878,Rapid Ebola diagnosis may be possible with new technology https://t.co/MuUoQ6D4V2 via @medical_xpress,,4,0,6,732787392722182144,[]
2022-06-08 23:43:24+00:00,1534682535057412103,New technology can enable rapid diagnosis of the Ebola virus https://t.co/NazNhwufTL,,0,0,0,1525106793747202049,[]
2022-06-08 23:36:06+00:00,1534680698803585024,The new technology allows for the rapid diagnosis of the Ebola virus https://t.co/ytXprVn5Bo,,0,0,0,1527930224419151879,[]
2022-06-08 23:29:24+00:00,1534679015126188033,New technology can enable rapid diagnosis of the Ebola virus https://t.co/GGuS356amY,,0,0,0,1524535159936192512,[]
2022-06-08 23:12:45+00:00,1534674824592859136,New technology may enable rapid diagnosis of Ebola virus https://t.co/UOpl8pUUFA,,0,0,0,2696884724,[]
2022-06-08 23:00:03+00:00,1534671629141192705,New technology may enable rapid diagnosis of Ebola virus https://t.co/CMOcZc1JDU https://t.co/gSpMO5CTB4,,0,0,0,111995707,[]
2022-06-08 22:35:11+00:00,1534665370203717633,What needs to happen to avert another virus-borne global tragedy? We ask the scientist who helped discover Ebola and HIV; a Nobel Laureate; and the man who first published COVID’s genetic code. https://t.co/FIlh88fGz2,,0,0,0,1437483452253626369,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-08 22:19:06+00:00,1534661321337491456,tbh ebola is probably just another mononoke,,0,0,0,2864407958,[]
2022-06-08 22:07:48+00:00,1534658479172067328,"""In its 33 year history, Novavax has attempted to bring a handful of products to market, including Ebola and Flu vaccines, but the company never succeeded prior to COVID Mania. They have zero track record of success, safety, and/or efficacious products.""

https://t.co/dtkhqDZ9q4",,0,0,0,18959003,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-08 22:01:48+00:00,1534656969541402629,"Live with covid is like refusing to learn from African, Black and global majority, people's about how those nations dealt with Ebola even in May 2020",,0,0,0,381723551,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-08 21:57:36+00:00,1534655910454276096,"""In its 33 year history, Novavax has attempted to bring a handful of products to market, including Ebola and Flu vaccines, but the company never succeeded prior to COVID Mania. They have zero track record of success, safety, and/or efficacious products."" https://t.co/a319CiwsbX",,0,0,0,143959195,"[{'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857879016971186177', 'name': 'Marketing', 'description': 'Marketing'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '164', 'name': 'Fields of study', 'description': 'for all fields of study, e.g., futurology, microbiology '}, 'entity': {'id': '1278093262406815744', 'name': 'Fields of study'}}]"
2022-06-08 21:48:11+00:00,1534653542991994880,Like and Retweet if not YOU WILL GET EBOLA,,0,0,0,984568257561743360,[]
2022-06-08 21:47:49+00:00,1534653447781646336,"Ebola Coronavirus herbals prices had arisen 450% this week.
We had more worthy to growing, immediately growth more my teams 💪💪.
Our storeage cost value estimate USD1.3billions.",,0,0,0,1243897908832825345,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-08 21:42:45+00:00,1534652173132382209,"I miss the good ole days when we had a total brain dead asshat for Pres… A list of things he knew that no one else knew or heard of… before him

Healthcare
The word “Trillion”
The word “Emolument”
Executive Orders
Fiancée Visa
Ebola
Caravans
Lincoln being a Republican 
Covid-19",,0,0,0,387310290,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-08 21:12:55+00:00,1534644665630470144,"Stop #coronavirus

Call for the resignation of Tedros Adhanom Ghebreyesus, #WHO Director General
⬇⬇✒
https://t.co/NkaCorRIb5

#coronaviruschina #Pndahugger

#coronachan #corona_chan #コロナちゃん #コロナウィルスちゃん #WuhanVirus #武漢 #Ebola #ebolachan
https://t.co/VQ2gFSS62l",,0,0,1,331916700,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-08 21:11:33+00:00,1534644321705549824,F. If Ebola becomes airborne that’s when it’s over. But this is no monkey business either. https://t.co/dHO27LV80J,,0,0,0,1431327443931914240,[]
2022-06-08 20:43:26+00:00,1534637244899905536,Remember when we were nervous about Ebola,,0,1,8,834441848,[]
2022-06-08 20:34:39+00:00,1534635036934537216,"2010s ghost be yelling “Ebola I will defeat you, AHHHHHH!” https://t.co/AOjDzJePY9",,0,0,0,94016220,"[{'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '1278071502840066048', 'name': 'Paranormal'}}]"
2022-06-08 20:33:01+00:00,1534634624864989185,"Before the Covid-19 vaccine, strong #IP protections encouraged the R&amp;D of @Merck’s Ebola vaccine, which was later approved by the FDA &amp; used to combat the spread of Ebola virus! 

https://t.co/oLquTyEmdZ",,0,0,0,1225882900798808076,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1441373569548578817', 'name': 'Merck & Co'}}, {'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1219057585707315201', 'name': 'COVID-19: Latest news updates from around the world', 'description': 'This page is a timeline of Tweets with the latest information and updates on COVID-19 from experts, journalists, health authorities and other trusted sources from around the world. For more on COVID-19, visit: twitter.com/explore/tabs/covid-19'}}]"
2022-06-08 20:29:09+00:00,1534633653057523712,"I used to be an OT nurse. When Covid hit, I instantly knew something is off. Why? I worked through real pandemics in Africa back then, Aids and Ebola. We did not have time do silly dances and take pictures. We were dead on our feet.",,2,0,6,779275029662040064,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
2022-06-08 20:00:17+00:00,1534626386337484800,Hybrid of Ebola &amp; Monkey pox🤣🤣🤣I need to remember that one. https://t.co/bUc6iGXsmo,,0,0,0,249434699,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596706635776', 'name': 'Retail'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157251584', 'name': 'Grocery/Convenience'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026799295', 'name': 'CVS Pharmacy'}}]"
2022-06-08 19:57:12+00:00,1534625612991799304,Rapid Ebola diagnosis may be possible with new technology - https://t.co/9Atu6GxoS3,,0,0,0,923530365221900288,[]
2022-06-08 19:55:34+00:00,1534625202927190018,The way spencer is smiling in the promo he is in pain right now having to put up with ebola. #Sprina 😬,,0,3,9,1520954708780793856,[]
